#chrom	strand	txStart	txEnd	proteinID	alignID
chr13	+	53489024	53550999		uc007qnm.1
chr13	+	53493498	53493549		uc007qno.1
chr13	+	53493858	53493909		uc007qnp.1
chr13	+	53494575	53494606		uc007qnq.1
chr13	+	53494934	53494962		uc007qnr.1
chr13	+	53495092	53495127		uc007qns.1
chr13	+	53495190	53495243		uc007qnt.1
chr13	+	53495343	53495379		uc007qnu.1
chr13	+	53495427	53495458		uc007qnv.1
chr13	-	53562249	53568149	Q3UZH5	uc007qnw.1
chr13	-	53731260	53734562		uc007qnx.1
chr13	+	53871995	53874342		uc007qny.1
chr13	-	54146552	54151027	Q61616	uc011yzm.1
chr13	+	54167213	54203714	Q99JR1	uc007qoa.2
chr13	+	54287497	54317801	Q9D282	uc007qob.1
chr13	+	54472712	54485278	P84086	uc007qoc.1
chr13	-	54560197	54570201	Q8VE80	uc007qod.2
chr13	+	54605165	54652651	NP_795961	uc007qoe.2
chr13	+	54625330	54652651	Q6PCZ8	uc011yzn.1
chr13	-	54652552	54666743		uc007qog.2
chr13	-	54652579	54666743	Q9DBN4	uc007qof.2
chr13	+	54653120	54653496		uc007qoh.1
chr13	-	54653484	54666743	NP_598558	uc007qoi.2
chr13	+	54676373	54682489	Q14C12	uc007qoj.2
chr13	-	54685551	54691435	Q9CPT5	uc007qok.1
chr13	+	54691591	54692508	Q9CQJ1	uc007qol.1
chr13	-	54694299	54712633	Q3TWZ9	uc007qom.1
chr13	-	54694299	54712633	Q6IRU5	uc007qon.1
chr13	-	54697400	54712633	Q6IRU5-3	uc007qoo.1
chr13	+	54723144	54745970		uc007qop.2
chr13	+	54723144	54765424	Q3TDN2	uc007qoq.2
chr13	+	54723144	54765424	Q3TDN2-2	uc007qor.2
chr13	+	54723144	54765424	Q3TDN2	uc007qos.2
chr13	-	54780759	54789169	Q3UHJ8-2	uc007qot.2
chr13	-	54780759	54789169	Q3UHJ8	uc007qou.2
chr13	-	54780759	54789169	NP_001139497	uc007qov.2
chr13	-	54780759	54789561	Q3UHJ8-3	uc007qow.2
chr13	-	54780759	54795321	Q3UHJ8-3	uc007qoy.2
chr13	-	54780759	54795321	Q3UHJ8-2	uc007qox.2
chr13	+	54802823	54838023	NP_001028536	uc007qoz.2
chr13	-	54838033	54851030	Q3UNH4	uc007qpa.1
chr13	-	54838033	54851030	Q3UNH4	uc007qpb.1
chr13	-	54860220	54867801	Q91ZZ3	uc007qpc.1
chr13	-	54878874	54884452		uc007qpd.1
chr13	+	54885363	54888093	Q27ZI9	uc007qpe.1
chr13	+	54885363	54888349	Q27ZI8	uc007qpf.1
chr13	+	54885363	54889819	Q3UTA9-2	uc007qpg.1
chr13	+	54885363	54889819	Q3UTA9	uc007qph.1
chr13	+	54885363	54889819	Q27ZI7	uc007qpi.1
chr13	+	54885363	54889819		uc007qpj.1
chr13	+	54885365	54889819	Q3UTA9	uc007qpk.1
chr13	+	54890765	54898129	Q3TLW9	uc007qpm.2
chr13	+	54890765	54898136	Q3TAQ3	uc007qpl.2
chr13	+	54944552	54944574		uc007qpn.1
chr13	-	55028123	55031566		uc007qpo.1
chr13	+	55050792	55107379	Q8K1S4	uc007qpp.1
chr13	+	55050792	55107379	Q8K1S4-2	uc007qpq.1
chr13	-	55107346	55122265	Q3TRM8	uc007qpr.1
chr13	-	55107346	55122265	Q3TRM8	uc007qps.1
chr13	-	55107346	55122695	Q3TRM8	uc007qpt.1
chr13	-	55107346	55122695	Q3TRM8	uc011yzo.1
chr13	-	55107346	55122695	Q3TRM8	uc007qpu.1
chr13	-	55129240	55201656	NP_035437	uc007qpv.1
chr13	-	55129240	55201656		uc011yzp.1
chr13	-	55129240	55201656	Q5U5Q9-3	uc007qpw.1
chr13	-	55176496	55201656	Q8C5J8	uc007qpx.1
chr13	+	55206669	55236432	Q9R0B7	uc007qpy.1
chr13	+	55215038	55223885	NP_036147	uc007qpz.1
chr13	+	55223690	55236432		uc007qqa.1
chr13	+	55254178	55270120	NP_032037	uc007qqb.1
chr13	+	55256798	55270120	Q03142-2	uc011yzq.1
chr13	+	55269166	55269355		uc007qqc.1
chr13	+	55311142	55419686	NP_032765	uc007qqd.1
chr13	+	55312095	55342208	Q8VHQ8	uc007qqe.1
chr13	+	55312901	55316528	Q3UL03	uc007qqf.1
chr13	+	55313179	55342208	Q8VHQ8	uc007qqg.1
chr13	+	55313430	55317039		uc007qqh.1
chr13	+	55313430	55342208	Q8VHQ8	uc007qqi.1
chr13	+	55314564	55419686	O88491	uc007qqj.1
chr13	-	55420583	55423341	Q0PD31	uc007qqk.1
chr13	+	55423415	55426633	Q8R107	uc007qql.1
chr13	+	55423415	55426633	Q8R107	uc007qqm.1
chr13	-	55426528	55431091	Q80US8	uc007qqn.1
chr13	-	55445193	55464144	Q8BJL4	uc007qqo.1
chr13	-	55460493	55464144	Q8BMS6	uc007qqp.1
chr13	+	55471092	55484777	Q8K2R4	uc011yzr.1
chr13	+	55471092	55486048	Q8K2R4	uc007qqq.2
chr13	+	55480529	55486048	Q8K2R4	uc007qqr.1
chr13	+	55501008	55516056	Q9D2V6	uc007qqs.1
chr13	+	55504564	55516056	Q8C012	uc007qqt.1
chr13	-	55516048	55516593	Q9DAD6	uc007qqu.1
chr13	-	55519326	55528163	Q80YC5	uc007qqv.2
chr13	+	55546432	55560508	Q9EP84	uc007qqw.1
chr13	+	55546694	55560508	Q9EP84	uc011yzs.1
chr13	+	55546694	55560938	Q9EP84	uc007qqx.2
chr13	+	55546694	55560938		uc007qqy.2
chr13	+	55546694	55562288	O70293	uc011yzt.1
chr13	+	55546694	55562288	Q3UK88	uc007qra.2
chr13	+	55565627	55574516	B2RSG4	uc007qrb.2
chr13	-	55574788	55589437	Q9QXS6	uc007qrc.2
chr13	-	55574788	55589437	NP_001170843	uc007qrd.2
chr13	-	55574788	55589437	Q3TRK3	uc011yzu.1
chr13	-	55597155	55614800		uc007qrf.2
chr13	-	55598847	55614800	B8JJB6	uc007qrg.2
chr13	-	55598847	55614800	B8JJB6	uc007qrh.2
chr13	-	55608133	55614800	Q8BVJ7	uc007qrk.2
chr13	-	55608133	55614800	B8JJB5	uc007qri.2
chr13	-	55608133	55614800		uc007qrj.2
chr13	-	55608134	55614800	B8JJB3	uc007qrl.2
chr13	-	55624595	55629899	Q14AA1	uc007qrm.1
chr13	-	55624595	55629917	Q3T9H7	uc007qrn.1
chr13	-	55631770	55638019	Q3U0E0	uc007qro.2
chr13	-	55640676	55651370	Q3U2K0-3	uc007qrp.2
chr13	-	55640676	55672481	Q3U2K0-2	uc011yzv.1
chr13	+	55694312	55699055	Q8BLM5	uc007qrr.1
chr13	+	55694495	55699055	Q6PDC2	uc007qrs.1
chr13	+	55701471	55709379	D3Z065	uc007qrt.1
chr13	+	55701471	55711315	Q3TAW1	uc007qru.1
chr13	+	55701471	55711315	Q8R087-2	uc011yzw.1
chr13	+	55724365	55733777	P49070	uc007qrv.1
chr13	+	55736387	55782617	NP_666087	uc011yzx.1
chr13	+	55794484	55804861	Q80X32	uc007qrx.1
chr13	+	55816010	55827588	Q6P6J9	uc007qry.1
chr13	+	55828728	55878191	Q9CZL5	uc007qrz.1
chr13	-	55877307	55885840		uc007qsa.1
chr13	+	55885939	55910359	Q80W99-2	uc007qsb.1
chr13	+	55885939	55910359	Q80W99	uc007qsc.1
chr13	+	55885939	55910359	Q80W99-2	uc011yzy.1
chr13	-	55926414	55932786	Q3UQH0	uc007qsd.1
chr13	+	56103625	56186210		uc007qse.1
chr13	-	56174982	56236911	Q9QZQ8	uc007qsf.2
chr13	-	56174982	56236911	Q9QZQ8-2	uc007qsg.2
chr13	-	56174982	56236911	NP_001152985	uc011yzz.1
chr13	-	56174982	56236911	NP_001152987	uc011zaa.1
chr13	-	56196916	56236911	Q8CA90	uc007qsh.2
chr13	-	56202249	56236911	Q8CA90	uc007qsi.2
chr13	-	56275063	56280246	Q8JZM6	uc007qsk.2
chr13	-	56275063	56280246	Q8JZM6	uc007qsj.2
chr13	-	56351859	56353524	P70660	uc007qsl.1
chr13	-	56390005	56397912	Q9WUQ5	uc007qsm.1
chr13	-	56390005	56397912		uc011zab.1
chr13	+	56539715	56573724	Q8BW66	uc007qsn.2
chr13	-	56580637	56583607	P15247	uc007qso.1
chr13	+	56623868	56631447	Q8BFZ4-2	uc007qsp.1
chr13	+	56623868	56631447	Q8BFZ4-2	uc007qsq.1
chr13	+	56623868	56639147	B2RSN8	uc007qsr.1
chr13	+	56623868	56639147	B2RSN8	uc007qss.1
chr13	+	56633653	56639147	NP_848789	uc011zac.1
chr13	-	56643820	56649899	NP_034832	uc007qst.2
chr13	-	56643820	56649899	O88803-2	uc011zad.1
chr13	+	56696897	56698003		uc007qsu.1
chr13	+	56710963	56740700	A1L353	uc011zae.1
chr13	+	56710963	56740700		uc011zaf.1
chr13	+	56804370	56834567	Q9CRR7	uc007qsx.2
chr13	+	56804370	56834567	Q9CRR7	uc007qsy.2
chr13	+	56804370	56843739	NP_032567	uc007qsz.2
chr13	+	56804412	56843739	NP_001157513	uc007qsw.2
chr13	+	56805028	56843739	NP_001157514	uc007qta.2
chr13	-	56874468	56996949	Q0VFY2	uc007qtb.1
chr13	-	56874468	56996949		uc011zag.1
chr13	-	56874468	56996949	Q3UXW9	uc011zah.1
chr13	-	57522555	58009693	NP_001159936	uc011zai.1
chr13	-	57522555	58009693	Q8BM07	uc007qtc.2
chr13	-	57527451	58009693	Q6DIC9	uc007qtd.2
chr13	-	57527451	58009693	B2RXY1	uc011zaj.1
chr13	-	57527451	58009693	Q8BKQ3	uc011zak.1
chr13	-	57535775	58009693	Q8BM07	uc007qte.2
chr13	-	58106317	58203789	NP_001182004	uc011zal.1
chr13	-	58124485	58124561		uc011zam.1
chr13	-	58227239	58229917	Q9CX86	uc007qtf.2
chr13	+	58250137	58251053		uc007qtg.1
chr13	+	58259009	58266054	Q8R0J8	uc007qth.2
chr13	+	58259009	58266054	D3Z4J6	uc007qti.2
chr13	-	58277516	58282986	Q3V2J6	uc007qtj.2
chr13	-	58277516	58284685	Q3V2J6	uc011zan.1
chr13	-	58277516	58317014	Q8R317	uc007qtm.2
chr13	-	58277516	58317014	Q8R317-2	uc007qtl.2
chr13	-	58334711	58375549	Q9JMB0	uc007qtn.1
chr13	-	58358067	58366095	NP_062806	uc007qto.1
chr13	+	58382543	58397948		uc007qtp.1
chr13	-	58388876	58456223	Q7M6Z4	uc007qtq.1
chr13	-	58388876	58456223	Q7M6Z4-2	uc011zao.1
chr13	-	58481406	58486586	NP_081611	uc007qtr.2
chr13	-	58492599	58501778	B2M1R6	uc007qts.2
chr13	-	58492599	58503502	Q5FWJ5	uc007qtt.1
chr13	-	58492599	58503873	Q5FWJ5	uc007qtu.1
chr13	-	58492599	58504704	Q5FWJ5	uc007qtv.1
chr13	-	58493311	58499416	P61979	uc007qtw.1
chr13	-	58493311	58503873	P61979	uc007qtx.1
chr13	-	58493311	58503873	P61979-3	uc007qty.1
chr13	-	58494139	58494247		uc011zap.1
chr13	-	58498397	58503478	Q8BT23	uc007qtz.1
chr13	+	58503608	58512510	Q9D4G9	uc007qua.2
chr13	+	58503957	58512510	Q9D4G9	uc011zaq.1
chr13	+	58503957	58512510	Q9D4G9	uc007qub.2
chr13	+	58506426	58512510	Q9D4G9	uc007quc.2
chr13	-	58654668	58712238	Q9ERH8	uc007qud.1
chr13	-	58688065	58712238		uc007que.1
chr13	-	58842434	58863672		uc007quf.1
chr13	-	58854075	58863672		uc007qug.1
chr13	+	58907956	59038392	Q3UHE3	uc007quh.1
chr13	+	58907956	59231328	P15209	uc007qui.1
chr13	+	58909193	59231328	P15209	uc007quj.1
chr13	+	58909641	59038392	Q3UHE3	uc007quk.1
chr13	-	59281657	59284177		uc007qul.1
chr13	-	59550895	59658283	Q641K1	uc007qum.1
chr13	-	59550895	59658680	Q641K1	uc007qun.1
chr13	-	59581941	59658680	Q641K1-4	uc007qup.1
chr13	-	59594764	59658640	Q641K1-4	uc007quq.1
chr13	-	59594764	59658680	Q641K1-4	uc007qur.1
chr13	-	59613684	59658680		uc011zar.1
chr13	-	59633268	59658680	Q8C1R2	uc007qus.1
chr13	-	59681536	59686584		uc007qut.1
chr13	+	59686693	59736142	Q6PHQ8	uc007quu.2
chr13	+	59710628	59728994	NP_084429	uc007quv.1
chr13	-	59736356	59777145	NP_081583	uc007quw.1
chr13	-	59736356	59777145	NP_001030294	uc007qux.1
chr13	-	59788762	59795462	Q8CET0	uc007quy.1
chr13	-	59801443	59807558	NP_082433	uc007quz.1
chr13	-	59801443	59807558	Q8CDS1	uc011zas.1
chr13	+	59813644	59820650	NP_001161065	uc007qva.1
chr13	-	59827285	59833113	NP_808379	uc007qvb.1
chr13	+	59835005	59838831		uc007qvc.1
chr13	-	59856775	59871150	Q9D924	uc007qvd.1
chr13	+	59871326	59875041		uc007qve.1
chr13	-	59873239	59910865	Q5BLK4	uc007qvf.1
chr13	-	59873239	59924508	NP_705766	uc007qvg.2
chr13	-	59921478	59924494	Q8CD38	uc007qvh.1
chr13	-	60275765	60278896	NP_032112	uc007qvi.2
chr13	+	60306831	60317379		uc007qvj.1
chr13	-	60585293	60590088		uc007qvk.1
chr13	+	60703307	60823341		uc007qvl.1
chr13	+	60703307	60864547	Q80YE7-2	uc007qvm.1
chr13	+	60703307	60864547	Q80YE7	uc007qvn.1
chr13	+	60703571	60864547	Q80YE7-2	uc007qvo.1
chr13	-	60883247	60887725	NP_954599	uc007qvp.2
chr13	-	60899610	60901211	Q9D6V1	uc007qvq.1
chr13	-	60899610	60904205	Q3ULP7	uc007qvr.1
chr13	-	60943972	60965777	Q80UB0	uc007qvs.1
chr13	-	60996711	60998808	NP_031823	uc007qvu.2
chr13	-	60996711	60998808	NP_001139273	uc007qvt.2
chr13	-	61002655	61006208	Q9CQC0	uc007qvw.2
chr13	-	61002655	61006208	Q9CQC0	uc007qvv.1
chr13	-	61035515	61037927	NP_001139271	uc007qvy.2
chr13	-	61035515	61037986	NP_031822	uc007qvx.2
chr13	-	61040052	61043296	Q9CPR0	uc007qvz.1
chr13	-	61101638	61107272	NP_036137	uc007qwa.1
chr13	-	61101638	61107272	Q9R014	uc007qwb.1
chr13	-	61136402	61139548	Q91ZF4	uc007qwc.1
chr13	-	61136402	61141958	Q91ZF4	uc007qwd.1
chr13	-	61260575	61265549	Q497X4	uc007qwe.1
chr13	-	61296507	61304753	Q9ET52	uc007qwf.1
chr13	-	61348107	61356709	Q9JI81	uc007qwg.2
chr13	-	61382740	61390211		uc007qwh.1
chr13	-	61453821	61459531	Q91ZF2	uc007qwi.1
chr13	-	61453821	61459531	Q91ZF2	uc011zat.1
chr13	-	61637803	61643199	NP_071721	uc007qwj.1
chr13	-	61637803	61643199	NP_071721	uc007qwk.1
chr13	-	61665989	61671487	Q91ZD5	uc007qwl.2
chr13	-	61665989	61671487	Q9DAZ8	uc007qwm.2
chr13	+	61872939	61888642		uc007qwn.2
chr13	+	61905671	61927884		uc007qwp.1
chr13	+	61905671	61927884		uc007qwq.1
chr13	-	62184506	62397530		uc007qwr.1
chr13	+	62231249	62275296	B8JJZ4	uc007qws.1
chr13	+	62231249	62337514		uc007qwt.1
chr13	-	62469075	62484534	NP_001156382	uc007qwu.2
chr13	-	62554375	62568172	Q14DI0	uc007qwv.2
chr13	-	62554375	62568172	NP_001129968	uc007qww.2
chr13	-	62554375	62659959		uc007qwx.2
chr13	-	62618156	62659959	Q8BSR1	uc007qwy.2
chr13	-	62618156	62659959	NP_001156383	uc007qwz.2
chr13	-	62618156	62659959	Q8BGU1	uc007qxa.2
chr13	-	62704374	62725542	Q8BGU1	uc007qxb.2
chr13	-	62800765	62828049		uc007qxd.1
chr13	+	62862098	62862206		uc011zau.1
chr13	-	62873559	62887168		uc007qxe.1
chr13	-	62938244	62959730	Q3TKP4	uc007qxf.1
chr13	-	62966112	62989596	Q9QXD6	uc007qxg.1
chr13	+	63066252	63170426	Q8BXQ6-3	uc007qxh.1
chr13	+	63116293	63400964	Q3UQZ7	uc007qxi.1
chr13	+	63116385	63403592	Q3UQZ7	uc007qxj.1
chr13	+	63341350	63403592		uc007qxk.1
chr13	+	63374306	63396476		uc007qxm.1
chr13	+	63401791	63401865		uc007qxn.2
chr13	+	63402019	63402092		uc011zav.1
chr13	-	63402506	63402591		uc011zaw.1
chr13	+	63402515	63402583		uc007qxo.2
chr13	-	63406016	63533053	Q8CBR3	uc007qxp.1
chr13	-	63412846	63533053	Q8CBR3	uc007qxq.1
chr13	-	63412846	63533053	Q8CBR3	uc011zax.1
chr13	-	63412846	63533053	Q8CBR3	uc007qxr.1
chr13	-	63417807	63533053	Q3V2X6	uc007qxs.1
chr13	-	63431846	63533053	Q8CBR3	uc007qxt.1
chr13	-	63609643	63615649		uc007qxu.1
chr13	-	63612839	63666828	Q61115	uc007qxv.1
chr13	-	63634571	63641220		uc007qxw.1
chr13	-	63644391	63665843	Q5R1U4	uc007qxx.1
chr13	-	63644391	63666582	Q5R1U4	uc007qxy.1
chr13	-	63777068	63835606		uc007qxz.1
chr13	+	63916627	63955117	Q9JIM3-2	uc007qyb.2
chr13	+	63916627	63970963	Q9JIM3	uc007qyc.2
chr13	+	63916627	64001609	NP_001013626	uc007qye.2
chr13	+	63971816	63974235	Q8BYL8	uc007qyd.2
chr13	-	64159581	64190509	NP_032317	uc007qyf.1
chr13	-	64159581	64190509	NP_032317	uc011zay.1
chr13	-	64197617	64230638	NP_001001321	uc007qyg.1
chr13	-	64197617	64230638	Q762D5	uc007qyh.1
chr13	-	64197617	64230638	Q762D5-2	uc007qyi.1
chr13	-	64234364	64254507	Q0VDT2	uc007qyj.1
chr13	-	64241775	64254507	Q0VDT2-2	uc007qyk.1
chr13	+	64263173	64287845	NP_064370	uc011zaz.1
chr13	-	64290579	64376296	Q6PFY9	uc007qym.2
chr13	-	64293852	64310512		uc007qyn.2
chr13	-	64293852	64310512		uc011zba.1
chr13	-	64293852	64349846	Q6PFY9-2	uc007qyo.2
chr13	-	64293852	64376296	Q6PFY9	uc007qyp.2
chr13	-	64293852	64376296		uc007qyq.2
chr13	-	64309456	64376296	Q6PFY9	uc007qyr.2
chr13	+	64350007	64369453		uc007qys.1
chr13	-	64393143	64414018	Q9D1A0	uc007qyt.1
chr13	-	64393143	64414018	Q3TGU8	uc007qyu.1
chr13	-	64393143	64414018	Q3UKU2	uc007qyv.1
chr13	-	64464521	64471614	Q543M3	uc007qyw.1
chr13	+	64533860	64541029	Q9JHU3	uc007qyx.1
chr13	-	64582553	64599100	NP_001182364	uc011zbb.1
chr13	-	64838898	64859769	Q3URC6	uc007qyy.1
chr13	-	64838898	65005196	NP_001074598	uc007qyz.1
chr13	+	65018713	65024503	NP_084323	uc007qza.2
chr13	+	65134365	65139312	NP_001077359	uc007qzb.1
chr13	-	65166337	65214290	NP_001077370	uc007qzc.1
chr13	-	65166337	65214290	NP_598441	uc007qzd.1
chr13	+	65253533	65254460	NP_667030	uc007qze.1
chr13	-	65278418	65307024	NP_780499	uc007qzf.1
chr13	-	65288748	65307232	Q66X05	uc007qzg.1
chr13	-	65295293	65307276	Q66X05	uc007qzh.1
chr13	+	65380161	65388796	Q8BUU6	uc007qzi.1
chr13	+	65380161	65399103	NP_848141	uc007qzj.1
chr13	-	65500289	65913994		uc007qzk.1
chr13	+	65998107	66007518		uc007qzl.1
chr13	+	66214388	66223772	NP_001171303	uc011zbc.1
chr13	-	66329089	66502809		uc007qzm.1
chr13	-	66443220	66450214		uc007qzn.1
chr13	-	66451856	66502809		uc007qzo.1
chr13	-	66470020	66853919		uc007qzp.1
chr13	-	66519049	66542054		uc007qzq.1
chr13	-	66604095	66620459		uc007qzr.1
chr13	-	66772012	66799170	D3YWX4	uc007qzs.1
chr13	-	66777660	66781747		uc007qzt.1
chr13	-	67001556	67006286	NP_080495	uc007qzu.1
chr13	+	67005849	67009450		uc007qzv.1
chr13	+	67006350	67010102	NP_001171221	uc011zbd.1
chr13	-	67013033	67034008	Q8R3J4	uc007qzw.2
chr13	-	67013033	67034008		uc007qzx.2
chr13	-	67022124	67034008	Q8R3J4	uc007qzy.2
chr13	+	67033765	67099337	Q99LH2	uc007qzz.1
chr13	+	67033765	67099337	Q99LH2	uc007raa.1
chr13	-	67139529	67162106	NP_001159690	uc007rab.2
chr13	-	67170333	67182481	NP_001012450	uc007rac.1
chr13	-	67170333	67182481	Q7M6X4	uc011zbe.1
chr13	-	67170333	67199983	NP_001012325	uc007rad.1
chr13	-	67170333	67199983	D3YV88	uc007rae.1
chr13	-	67170333	67209540		uc007raf.1
chr13	-	67206316	67209540		uc007rag.1
chr13	+	67229163	67242723	Q7M6X3	uc007rah.1
chr13	+	67274117	67284434	NP_001013791	uc007rai.1
chr13	+	67274134	67284434	Q811E9	uc007raj.1
chr13	+	67295441	67310234	NP_001041669	uc007rak.1
chr13	+	67295441	67310234	Q7M6X8	uc011zbf.1
chr13	-	67355853	67370004	Q6P5C7	uc007ral.1
chr13	-	67355853	67379402	Q7M6X6	uc007ram.1
chr13	+	67379529	67384297		uc011zbg.1
chr13	-	67393386	67407348	NP_001003666	uc007ran.1
chr13	-	67413933	67433496	Q8BIN6	uc007rao.1
chr13	-	67414656	67433496		uc011zbh.1
chr13	-	67417233	67461508	B9EIT6	uc007rap.1
chr13	-	67440244	67461508	Q3UPV7	uc007raq.1
chr13	-	67464519	67476699	NP_001001186	uc007rar.1
chr13	-	67490264	67500703	NP_001074410	uc007ras.1
chr13	-	67490264	67500703	Q8BU41	uc011zbi.1
chr13	-	67506657	67522354	Q8BZ17	uc007rat.1
chr13	-	67525484	67552560	Q3UWF5	uc007rau.2
chr13	-	67541366	67552560	NP_808380	uc007rav.2
chr13	-	67541366	67552560	Q66JQ2	uc011zbj.1
chr13	-	67572448	67585189	NP_001070259	uc007raw.1
chr13	-	67591102	67601437	P16372	uc007rax.2
chr13	-	67591102	67601458	P16372	uc007ray.2
chr13	-	67591102	67627167	P16372	uc007raz.2
chr13	-	67616717	67627167	Q8K2A4	uc007rba.2
chr13	-	67639589	67654088	Q7TPL6	uc007rbb.1
chr13	-	67645890	67654088	Q8BTB4	uc007rbc.1
chr13	+	67654169	67662167		uc007rbd.1
chr13	+	67654169	67664946		uc007rbe.1
chr13	-	67690379	67710644	Q80VN4	uc007rbf.1
chr13	-	67690379	67710644	Q80VN4	uc007rbg.1
chr13	-	67717937	67738690	Q4QQP3	uc007rbh.1
chr13	-	67768377	67784449	NP_001001187	uc007rbi.2
chr13	-	67773833	67784481	Q8BPD8	uc007rbj.1
chr13	-	67806242	67830110	Q91W94	uc007rbk.2
chr13	+	67830198	67857775		uc011zbk.1
chr13	+	67845140	67857775		uc007rbl.1
chr13	-	67848736	67856071	NP_001001130	uc007rbm.1
chr13	+	67880629	67890017	NP_082678	uc007rbn.2
chr13	-	67897530	67931922		uc007rbp.1
chr13	+	67914752	67927937	NP_938081	uc007rbr.2
chr13	+	67914752	67927937	Q7M6W8	uc007rbq.2
chr13	+	67932042	67944229		uc007rbs.1
chr13	+	67964273	67964854	NP_001001185	uc007rbt.1
chr13	+	68050687	68055444		uc007rbu.1
chr13	+	68066419	68071176		uc007rbv.1
chr13	+	68082151	68086908		uc007rbw.1
chr13	-	68492240	68495702		uc007rbx.1
chr13	-	68699656	68720998	Q8C1A3	uc007rby.1
chr13	-	68699656	68720998		uc007rbz.1
chr13	+	68721124	68731156	Q8BSN9	uc007rca.1
chr13	+	68721124	68731156		uc007rcb.1
chr13	+	68721124	68731156		uc007rcc.1
chr13	+	68736315	68753108	Q9DAR0	uc007rcd.2
chr13	-	68758919	69138419	Q3V1Q3	uc007rcf.1
chr13	+	69280106	69282838		uc007rcg.1
chr13	-	69636836	69672742	Q3U7R5	uc007rci.2
chr13	-	69636836	69672742	NP_941002	uc007rch.2
chr13	-	69681923	69682901	Q8BRU8	uc007rcj.1
chr13	-	69712326	69750341	NP_780492	uc007rck.1
chr13	-	69733382	69750341	Q8BUR8	uc011zbl.1
chr13	-	69733705	69750341	Q8BUR8	uc007rcl.1
chr13	+	69750894	69774657	Q1HFZ0	uc007rcm.2
chr13	+	69751121	69774657	Q1HFZ0-2	uc007rcn.2
chr13	+	69760475	69762171		uc007rco.1
chr13	-	69841709	69878775	NP_001138634	uc007rcp.2
chr13	+	69948759	69954972	Q9CXU0	uc007rcq.1
chr13	+	70098710	70102315		uc007rcr.1
chr13	-	70142927	70167226		uc007rcs.1
chr13	-	70157774	70167201		uc007rct.1
chr13	+	70712118	70714982		uc007rcu.1
chr13	-	70727566	70745754		uc007rcw.2
chr13	-	70727566	70776512	NP_659086	uc007rcv.2
chr13	-	70741056	70776512	Q6ZQ20	uc007rcx.2
chr13	+	70845110	70872085		uc007rcy.1
chr13	-	70866685	70980688	Q69Z28	uc007rcz.1
chr13	-	70866685	70980688		uc011zbm.1
chr13	-	70973704	70980686		uc007rda.1
chr13	+	70979328	70998487		uc007rdb.1
chr13	+	71625053	71750157		uc007rdc.1
chr13	-	72095679	72101171	NP_034703	uc007rdd.1
chr13	-	72760913	72766012		uc011zbn.1
chr13	+	72766425	72771642	P81066	uc007rde.1
chr13	+	73397944	73407068	Q9QY61	uc007rdf.2
chr13	-	73457323	73465930	P52503	uc007rdh.2
chr13	-	73457323	73465930		uc007rdg.2
chr13	+	73468456	73469626	Q99N90	uc007rdi.1
chr13	-	73482112	73484832		uc007rdj.1
chr13	+	73604830	73651986	Q3TFD2	uc007rdk.1
chr13	+	73604830	73651986	Q3TFD2-3	uc007rdl.1
chr13	+	73609198	73651986	Q3TFD2-2	uc007rdm.1
chr13	+	73674194	73716120	Q61327	uc007rdn.1
chr13	+	73741748	73758053	NP_666159	uc007rdo.1
chr13	+	73764448	73767123	Q3UZL9	uc007rdp.1
chr13	+	73764448	73786489	O70372	uc007rdq.1
chr13	+	73764448	73786489	O70372	uc007rdr.1
chr13	+	73764448	73786489	A0JNY9	uc011zbo.1
chr13	+	73773804	73779537	C9W8L2	uc011zbp.1
chr13	+	73773804	73779537	C7SDC6	uc011zbq.1
chr13	-	73799197	73815471	O88576-2	uc007rdt.2
chr13	-	73799197	73815471	O88576-3	uc007rdu.2
chr13	-	73799197	73815471	O88576	uc007rds.2
chr13	-	73799197	73815471	NP_001162114	uc007rdv.2
chr13	-	73799197	73815471	O88576-5	uc007rdw.2
chr13	-	73799197	73815471	O88576-4	uc007rdx.2
chr13	-	73799197	73815471		uc011zbr.1
chr13	-	73818604	73838143	Q3KN89	uc007rdy.1
chr13	-	73818604	73838143		uc011zbs.1
chr13	+	73837273	73847298		uc007rdz.1
chr13	+	73870541	73935149	Q8C6Y2	uc007rea.1
chr13	+	73901144	73949806	Q9WVL3-2	uc007reb.1
chr13	+	73901144	73951184	B9EIV8	uc007rec.1
chr13	+	73901144	73954190	B9EIV8	uc007red.1
chr13	+	73942056	73946633		uc007ree.1
chr13	-	73956775	73985079	A7NSH5	uc007ref.2
chr13	-	73956775	73985079	A7NSH4	uc007reg.2
chr13	-	73960984	73985079		uc007reh.2
chr13	-	74049909	74058684	Q05CL4	uc011zbt.1
chr13	-	74049909	74075215	A0JNT8	uc007rei.1
chr13	-	74067106	74073720		uc011zbu.1
chr13	+	74075285	74098343	NP_001019679	uc007rej.1
chr13	+	74075285	74098343	Q3UQU0	uc007rek.1
chr13	+	74075285	74098343	Q3UQU0	uc007rel.1
chr13	+	74081343	74098343	Q3UQU0	uc007rem.1
chr13	+	74101309	74130288	Q14AK4	uc007ren.1
chr13	+	74101309	74130288		uc011zbv.1
chr13	+	74101309	74130288		uc011zbw.1
chr13	+	74146866	74173201	Q3URG1	uc007reo.2
chr13	-	74173942	74189034	Q9D3R3-2	uc007rep.2
chr13	-	74173942	74199733	NP_083235	uc007req.2
